id,codigo_parlamentar,nome,partido,uf,tipo_sessao,tipo_uso_palavra,data,sumario,keywords,transcricao,nome_civil,sexo,data_nascimento,uf_nascimento,municipio_nascimento
513050,742,Marcelo Castro,MDB,PI,Sessão Deliberativa Ordinária,Como Relator - Para proferir parecer,2025-04-09,"Como Relator, para proferir parecer sobre o Projeto de Lei (PL) n° 4872, de 2024, que ""Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para aumentar as penas aplicadas ao furto, roubo e receptação de fios, cabos ou equipamentos utilizados para fornecimento ou transmissão de energia elétrica ou de telefonia ou para transferência de dados e as aplicadas à interrupção ou perturbação de serviço telegráfico, telefônico, informático, telemático ou de informação de utilidade pública; e altera as Leis nºs 9.613, de 3 de março de 1998, para aumentar a pena dos crimes previstos no seu art. 1º, e 9.472, de 16 de julho de 1997, para estabelecer sanções aos detentores de serviço de telecomunicações pelo uso de fios, cabos ou equipamentos de telefonia ou transferência de dados que sejam produtos de crime; e dá outras providências"".","RELATOR, PARECER, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, SANÇÃO, INFRAÇÃO, CONCESSIONARIA, PERMISSIONARIA, SERVIÇO, TELECOMUNICAÇÃO, UTILIZAÇÃO, CABO, EQUIPAMENTOS, PRODUTO, CRIME, CARACTERIZAÇÃO, ATIVIDADE, CLANDESTINIDADE, PENA, LAVAGEM DE DINHEIRO, OCULTAÇÃO, CODIGO PENAL, AUMENTO, CIRCUNSTANCIA QUALIFICADORA, ROUBO, RECEPTAÇÃO, FURTO, FORNECIMENTO, TRANSMISSÃO, ENERGIA ELETRICA, TELEFONIA, TRANSFERENCIA, DADOS, INTERRUPÇÃO, PERTURBAÇÃO, TELEGRAFIA, INFORMATICA, CAUSA DE AUMENTO DE PENA, CALAMIDADE PUBLICA, ATENTADO, SEGURANÇA, UTILIDADE PUBLICA.",,Marcelo Costa e Castro,Masculino,1950-06-09,PI,São Raimundo Nonato
513048,5502,Plínio Valério,PSDB,AM,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,"Pela ordem sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Francisco Plínio Valério Tomaz,Masculino,1955-01-31,AM,Eirunepé
513047,5352,Rogério Carvalho,PT,SE,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,"Pela ordem sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Rogério Carvalho Santos,Masculino,1968-08-02,SE,Aracaju
513045,470,Chico Rodrigues,PSB,RR,Sessão Deliberativa Ordinária,Como Relator,2025-04-09,"Como Relator sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","RELATOR, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Francisco de Assis Rodrigues,Masculino,1951-04-23,PE,Recife
513043,5502,Plínio Valério,PSDB,AM,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,"Pela ordem sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Francisco Plínio Valério Tomaz,Masculino,1955-01-31,AM,Eirunepé
513042,5936,Carlos Portinho,PL,RJ,Sessão Deliberativa Ordinária,Pela Liderança,2025-04-09,"Pela Liderança sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","LIDERANÇA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Carlos Francisco Portinho,Masculino,1973-07-02,RJ,Rio de Janeiro
513040,5926,Lucas Barreto,PSD,AP,Sessão Deliberativa Ordinária,Discussão,2025-04-09,"Discussão sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Luiz Cantuária Barreto,Masculino,1964-11-10,NA,NA
513037,5894,Flávio Bolsonaro,PL,RJ,Sessão Deliberativa Ordinária,Discussão,2025-04-09,"Discussão sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Flávio Nantes Bolsonaro,Masculino,1981-04-30,RJ,Rio de Janeiro
513036,5502,Plínio Valério,PSDB,AM,Sessão Deliberativa Ordinária,Discussão,2025-04-09,"Discussão sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Francisco Plínio Valério Tomaz,Masculino,1955-01-31,AM,Eirunepé
513035,5936,Carlos Portinho,PL,RJ,Sessão Deliberativa Ordinária,Discussão,2025-04-09,"Discussão sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Carlos Francisco Portinho,Masculino,1973-07-02,RJ,Rio de Janeiro
513034,470,Chico Rodrigues,PSB,RR,Sessão Deliberativa Ordinária,Como Relator,2025-04-09,"Como Relator sobre o Projeto de Lei (PL) n° 5066, de 2020, que ""Modifica a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 12.351, de 22 de dezembro de 2010, para dispor sobre o estímulo à pesquisa e à adoção de novas tecnologias na exploração e produção de petróleo, gás natural e outros hidrocarbonetos fluidos"".","RELATOR, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, ACRESCIMO, CLAUSULA, CONTRATO, PARTILHA, PRODUÇÃO, OBRIGATORIEDADE, INVESTIMENTO, DESENVOLVIMENTO, PESQUISA, INOVAÇÃO, EXPLORAÇÃO, PETROLEO, GAS NATURAL, HIDROCARBONETO, INCENTIVO, ADOÇÃO, TECNOLOGIA.",,Francisco de Assis Rodrigues,Masculino,1951-04-23,PE,Recife
513031,5894,Flávio Bolsonaro,PL,RJ,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,Crítica à impunidade de Parlamentares que praticam discurso de ódio.,"CRITICA, IMPUNIDADE, ATUAÇÃO PARLAMENTAR, PARLAMENTAR, DISCURSO DE ODIO, IMUNIDADE PARLAMENTAR.",,Flávio Nantes Bolsonaro,Masculino,1981-04-30,RJ,Rio de Janeiro
513030,5525,Omar Aziz,PSD,AM,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,Exposição quanto à necessidade de ser oferecida segurança institucional aos Presidentes e Ex-Presidentes da República.,"EXPOSIÇÃO, NECESSIDADE, OFERECIMENTO, SEGURANÇA, EX-PRESIDENTE DA REPUBLICA, EX-VICE-PRESIDENTE DA REPUBLICA.",,Omar José Abdel Aziz,Masculino,1958-08-13,SP,Garça
513029,5895,Jorge Kajuru,PSB,GO,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,Críticas a manifestações e discursos de ódio realizadas por Parlamentares.,"CRITICA, MANIFESTAÇÃO, DISCURSO DE ODIO, ATUAÇÃO PARLAMENTAR, CAMARA DOS DEPUTADOS, SENADO.",,Jorge Kajuru Reis da Costa Nasser,Masculino,1961-01-20,SP,Cajuru
513027,22,Esperidião Amin,PP,SC,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,"Pela ordem sobre o Requerimento (RQS) n° 262, de 2025, que ""Requer a realização de Sessão Especial destinada a celebrar os 25 anos da Lei Complementar nº 101, de 2000, conhecida como Lei de Responsabilidade Fiscal (LRF)"".","REQUERIMENTO, REALIZAÇÃO, SESSÃO ESPECIAL, CELEBRAÇÃO, ANIVERSARIO, LEI DE RESPONSABILIDADE FISCAL.",,Esperidião Amin Helou Filho,Masculino,1947-12-21,SC,Florianópolis
513025,345,Flávio Arns,PSB,PR,Sessão Deliberativa Ordinária,Como Relator,2025-04-09,"Como Relator sobre o Projeto de Lei (PL) n° 5307, de 2019, que ""Institui a Política Nacional de Conscientização e Orientação sobre as Doenças Inflamatórias Intestinais – Doença de Crohn e Retocolite Ulcerativa - e Assistência aos Portadores"".","RELATOR, PROJETO DE LEI, CRIAÇÃO, POLITICA NACIONAL, CONSCIENTIZAÇÃO, ORIENTAÇÃO, DOENÇA, CORPO HUMANO, CAMPANHA NACIONAL, MES, MAIO, COMPETENCIA, ARTICULAÇÃO, DESENVOLVIMENTO, UNIÃO FEDERAL, ESTADOS, DISTRITO FEDERAL (DF), MUNICIPIOS, SISTEMA UNICO DE SAUDE (SUS).",,Flávio José Arns,Masculino,1950-11-09,PR,Curitiba
513023,5959,Styvenson Valentim,PSDB,RN,Sessão Deliberativa Ordinária,Discussão,2025-04-09,"Discussão sobre a Proposta de Emenda à Constituição (PEC) n° 37, de 2022, que ""Modifica o art. 144 da Constituição Federal, a fim de incluir as guardas municipais e os agentes de trânsito entre os órgãos que compõem a segurança pública"".","DISCUSSÃO, PROPOSTA DE EMENDA A CONSTITUIÇÃO (PEC), ALTERAÇÃO, CONSTITUIÇÃO FEDERAL, INCLUSÃO, GUARDA, MUNICIPIOS, AGENTE DE TRANSITO, AMBITO, ORGÃO, SEGURANÇA PUBLICA.",,Eann Styvenson Valentim Mendes,Masculino,1977-02-07,AC,Rio Branco
513022,3830,Davi Alcolumbre,UNIÃO,AP,Sessão Deliberativa Ordinária,Não classificado,2025-04-09,Registro da inauguração do espaço da Bancada Feminina no Senado Federal.,"REGISTRO, INAUGURAÇÃO, ESPAÇO, BANCADA FEMININA, SENADO.",,David Samuel Alcolumbre Tobelem,Masculino,1977-06-19,AP,Macapá
513021,6304,Margareth Buzetti,PSD,MT,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,Registro da inauguração do espaço da Bancada Feminina no Senado Federal.,"REGISTRO, INAUGURAÇÃO, ESPAÇO, BANCADA FEMININA, SENADO.",,Margareth Gettert Busetti,Feminino,1959-10-31,SC,Concórdia
513020,5979,Leila Barros,PDT,DF,Sessão Deliberativa Ordinária,Pela ordem,2025-04-09,Registro da inauguração do espaço da Bancada Feminina no Senado Federal.,"REGISTRO, INAUGURAÇÃO, ESPAÇO, BANCADA FEMININA, SENADO.",,Leila Gomes de Barros Rêgo,Feminino,1971-09-30,DF,Brasília
513015,5322,Romário,PL,RJ,Sessão Deliberativa Ordinária,Discurso,2025-04-09,"Apelo aos Ministros do STF, durante o julgamento da ADI 7265, pela manutenção da validade da Lei nº 14454/2022, que derrubou o rol taxativo da Agência Nacional de Saúde Suplementar (ANS) e assegura a cobertura, pelos planos de saúde, de tratamentos com eficácia comprovada, ainda que fora da lista oficial.","SOLICITAÇÃO, MINISTRO, SUPREMO TRIBUNAL FEDERAL (STF), JULGAMENTO, AÇÃO DE INCONSTITUCIONALIDADE, LEI FEDERAL, SAUDE SUPLEMENTAR, PLANO DE SAUDE, CRITERIOS, AUTORIZAÇÃO, REALIZAÇÃO, EXAME MEDICO, TRATAMENTO MEDICO, HIPOTESE, AUSENCIA, PREVISÃO, INCLUSÃO, AMBITO, TABELA, RELAÇÃO, COBERTURA, COMPETENCIA, ELABORAÇÃO, AGENCIA NACIONAL DE SAUDE SUPLEMENTAR (ANS).",,Romario de Souza Faria,Masculino,1966-01-29,RJ,Rio de Janeiro
513012,5008,Humberto Costa,PT,PE,Sessão Deliberativa Ordinária,Discurso,2025-04-09,"Exposição sobre a importância da PEC da segurança pública (PEC 18/2025), apresentada pelo Governo Federal.","DEFESA, APROVAÇÃO, PROPOSTA DE EMENDA A CONSTITUIÇÃO (PEC), ALTERAÇÃO, CONSTITUIÇÃO FEDERAL, AUMENTO, ATUAÇÃO, GOVERNO FEDERAL, SEGURANÇA PUBLICA, COMBATE, CRIME, Política Nacional de Segurança Pública e Defesa Social (PNSPDS), Sistema Único de Segurança Pública (SUSP), POLICIA FEDERAL, POLICIA RODOVIARIA FEDERAL, RECURSOS FINANCEIROS, Fundo Nacional de Segurança Pública (FNSP), FUNDO PENITENCIARIO NACIONAL (FUNPEN).",,Humberto Sérgio Costa Lima,Masculino,1957-07-07,SP,Campinas
513011,6338,Teresa Leitão,PT,PE,Sessão Deliberativa Ordinária,Discurso,2025-04-09,"Alerta para o crescente uso da internet por crianças e adolescentes no Brasil, destacando riscos como exposição a conteúdos nocivos, aliciamento e isolamento familiar. Defesa do Projeto de Lei nº 1010/2025, de autoria de S. Exa., que propõe a inclusão da educação midiática e digital no currículo das escolas públicas e privadas.","AUMENTO, UTILIZAÇÃO, INTERNET, CRIANÇA, ADOLESCENTE, BULLYING, VIOLENCIA PSICOLOGICA, DISCURSO DE ODIO, APOIO, PROIBIÇÃO, TELEFONE CELULAR, ESTABELECIMENTO DE ENSINO, ESCOLA.
DEFESA, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, LEI DE DIRETRIZES E BASES DA EDUCAÇÃO NACIONAL, EDUCAÇÃO, COMUNICAÇÃO SOCIAL, TECNOLOGIA DIGITAL, ATIVIDADE, OBRIGATORIEDADE, ESTABELECIMENTO DE ENSINO, ENSINO FUNDAMENTAL, ENSINO MEDIO, ENSINO PUBLICO, INICIATIVA PRIVADA, CRIAÇÃO, NORMAS GERAIS, AMBITO NACIONAL, COMBATE, INFORMAÇÕES, NOTICIA FALSA, DISCURSO DE ODIO, FUNDAMENTAÇÃO, OBJETIVO, PROTEÇÃO, DIREITOS, DADOS PESSOAIS, AUSENCIA, DISCRIMINAÇÃO, LIBERDADE DE PENSAMENTO, PLURALIDADE, DIVERSIDADE, OPINIÃO, CONSCIENTIZAÇÃO, QUALIFICAÇÃO, CORRELAÇÃO, Política Nacional de Educação Digital (PNED).",,Maria Teresa Leitão de Melo,Feminino,1951-10-07,PE,Recife
513010,5502,Plínio Valério,PSDB,AM,Sessão Deliberativa Ordinária,Discurso,2025-04-09,Preocupação com os impactos das enchentes no Estado do Amazonas e críticas à ausência de ações preventivas por parte das autoridades competentes. Indignação com a situação da BR-319 e suas repercussões para o deslocamento dos moradores da região.,"PREOCUPAÇÃO, INUNDAÇÃO, AMAZONIA, ESTADO DO AMAZONAS (AM), PREJUIZO, TRANSPORTE RODOVIARIO, RODOVIA, ISOLAMENTO, POPULAÇÃO, CRITICA, MINISTERIO DA INFRAESTRUTURA, DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DOS TRANSPORTES (DNIT), AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS (ANTAQ), GOVERNO ESTADUAL.",,Francisco Plínio Valério Tomaz,Masculino,1955-01-31,AM,Eirunepé
513008,825,Paulo Paim,PT,RS,Sessão Deliberativa Ordinária,Discurso,2025-04-09,"Registro do recebimento de correspondência que destaca a necessidade de apoio ao setor audiovisual do Rio Grande do Sul, em virtude da dificuldade na retomada das atividades após as enchentes de 2024.","COMENTARIO, RECEBIMENTO, CORRESPONDENCIA, FEDERAÇÃO, INDUSTRIA, ESTADO DO RIO GRANDE DO SUL (RS), NECESSIDADE, AUXILIO, SETOR, AUDIOVISUAL, CINEMA, FILME, PRORROGAÇÃO, LINHA DE CREDITO.",,Paulo Renato Paim,Masculino,1950-03-15,RS,Caxias do Sul
513005,3806,Zequinha Marinho,PODEMOS,PA,Sessão Deliberativa Ordinária,Pela ordem,2025-04-08,"Registro de oposição à inclusão do Município de Paragominas no processo de privatização da empresa estadual de saneamento do Pará (Cosanpa), com defesa da autarquia municipal Sanepar e anúncio de ações judiciais para impedir o leilão do serviço.","REGISTRO, OPOSIÇÃO, INCLUSÃO, PARAGOMINAS (PA), PROCESSO, PRIVATIZAÇÃO, SANEAMENTO BASICO, SOCIEDADE DE ECONOMIA MISTA, GOVERNO ESTADUAL, COMENTARIO, LEILÃO, ENTIDADE, CRITICA, LEI ESTADUAL, DESTAQUE, ATUAÇÃO, CAMARA MUNICIPAL, PREFEITO, COMBATE, MEDIDA, INGRESSO, AÇÃO JUDICIAL, SUPREMO TRIBUNAL FEDERAL (STF), IMPEDIMENTO, VENDA.",,José da Cruz Marinho,Masculino,1959-09-18,TO,Araguacema
513002,5985,Nelsinho Trad,PSD,MS,Sessão Deliberativa Ordinária,Discussão,2025-04-08,"Discussão sobre o Projeto de Decreto Legislativo (PDL) n° 343, de 2024, que ""Aprova o texto do Protocolo Alterando o Acordo entre o Governo da República Federativa do Brasil e o Governo da República Popular da China destinado a Evitar a Dupla Tributação e Prevenir a Evasão Fiscal em Matéria de Impostos sobre a Renda e o seu Protocolo, celebrados em Pequim, em 5 de agosto de 1991, assinado em Brasília/Pequim, em 23 de maio de 2022.""","DISCUSSÃO, PROJETO DE DECRETO LEGISLATIVO, APROVAÇÃO, TEXTO, ACORDO INTERNACIONAL, PROTOCOLO, ALTERAÇÃO, ACORDO, MATERIA, IMPOSTO DE RENDA, PREVENÇÃO, BITRIBUTAÇÃO, EVASÃO FISCAL, BRASIL, PAIS ESTRANGEIRO, CHINA.",,Nelson Trad Filho,Masculino,1961-09-05,MS,Campo Grande
512999,5736,Tereza Cristina,PP,MS,Sessão Deliberativa Ordinária,Como Relator,2025-04-08,"Como Relator sobre o Projeto de Decreto Legislativo (PDL) n° 343, de 2024, que ""Aprova o texto do Protocolo Alterando o Acordo entre o Governo da República Federativa do Brasil e o Governo da República Popular da China destinado a Evitar a Dupla Tributação e Prevenir a Evasão Fiscal em Matéria de Impostos sobre a Renda e o seu Protocolo, celebrados em Pequim, em 5 de agosto de 1991, assinado em Brasília/Pequim, em 23 de maio de 2022.""","RELATOR, PROJETO DE DECRETO LEGISLATIVO, APROVAÇÃO, TEXTO, ACORDO INTERNACIONAL, PROTOCOLO, ALTERAÇÃO, ACORDO, MATERIA, IMPOSTO DE RENDA, PREVENÇÃO, BITRIBUTAÇÃO, EVASÃO FISCAL, BRASIL, PAIS ESTRANGEIRO, CHINA.",,Tereza Cristina Correa da Costa Dias,Feminino,1954-07-06,MS,Campo Grande
512997,6350,Augusta Brito,PT,CE,Sessão Deliberativa Ordinária,Como Relator,2025-04-08,"Como Relator sobre o Projeto de Lei (PL) n° 1640, de 2022, que ""Institui a Política Nacional de Humanização do Luto Materno e Parental; e altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para dispor sobre o registro de criança nascida morta.""","RELATOR, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, REGISTRO PUBLICO, DIREITOS, PAES, NOME, NATIMORTO, CRIAÇÃO, POLITICA NACIONAL, LUTO, MÃE, PAI, MORTE, RECEM NASCIDO, FETO, OBJETIVO, DIRETRIZ, COMPETENCIA.",,Augusta Brito de Paula,Feminino,1976-05-27,CE,Fortaleza
512995,5985,Nelsinho Trad,PSD,MS,Sessão Deliberativa Ordinária,Pela ordem,2025-04-08,"Registro sobre o Dia Mundial de Combate ao Câncer, em 8 de abril, com destaque para a importância da prevenção, do diagnóstico precoce e homenagem a ações de conscientização realizadas em Mato Grosso do Sul.","REGISTRO, DIA INTERNACIONAL, COMBATE, CANCER, DESTAQUE, IMPORTANCIA, PREVENÇÃO, DIAGNOSTICO, HOMENAGEM, AÇÕES, CONSCIENTIZAÇÃO, ESTADO DO MATO GROSSO DO SUL (MS).",,Nelson Trad Filho,Masculino,1961-09-05,MS,Campo Grande
512993,5979,Leila Barros,PDT,DF,Sessão Deliberativa Ordinária,Pela ordem,2025-04-08,"Pela ordem sobre solicitação de inclusão extrapauta do Requerimento (RQS) n° 270, de 2025, que ""Requer a realização de Sessão de Debates Temáticos destinada a discutir as causas do aumento dos casos de feminicídio e discutir soluções para enfrentar de maneira mais adequada os problemas da violência doméstica e familiar contra a mulher e do feminicídio.""","SOLICITAÇÃO, INCLUSÃO, PAUTA, REQUERIMENTO, REALIZAÇÃO, SESSÃO DE DEBATES TEMATICOS, DEBATE, MOTIVO, PROPOSTA, SOLUÇÃO, AUMENTO, FEMINICIDIO, VIOLENCIA DOMESTICA, VITIMA, MULHER.",,Leila Gomes de Barros Rêgo,Feminino,1971-09-30,DF,Brasília
512991,5988,Soraya Thronicke,PODEMOS,MS,Sessão Deliberativa Ordinária,Pela ordem,2025-04-08,"Pela ordem sobre solicitação de inclusão extrapauta do Requerimento (RQS) n° 263, de 2025, que ""Requer a realização de Sessão Especial destinada a celebrar os 10 anos de atuação da Liga do Bem.""","SOLICITAÇÃO, INCLUSÃO, PAUTA, REQUERIMENTO, REALIZAÇÃO, SESSÃO ESPECIAL, CELEBRAÇÃO, ANIVERSARIO DE FUNDAÇÃO, GRUPO, VOLUNTARIO, SERVIDOR, COLABORADOR, SENADO, SOCIEDADE CIVIL, BENEFICIO, COMUNIDADE.",,Soraya Vieira Thronicke,Feminino,1973-06-01,MS,Dourados
512990,6335,Damares Alves,REPUBLICANOS,DF,Sessão Deliberativa Ordinária,Discussão,2025-04-08,"Discussão sobre o Projeto de Lei (PL) n° 1640, de 2022, que ""Institui a Política Nacional de Humanização do Luto Materno e Parental; e altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para dispor sobre o registro de criança nascida morta.""","DISCUSSÃO, PROJETO DE LEI, ALTERAÇÃO, LEI FEDERAL, REGISTRO PUBLICO, DIREITOS, PAES, NOME, NATIMORTO, CRIAÇÃO, POLITICA NACIONAL, LUTO, MÃE, PAI, MORTE, RECEM NASCIDO, FETO, OBJETIVO, DIRETRIZ, COMPETENCIA.",,Damares Regina Alves,Feminino,1964-03-11,PR,Paranaguá
512987,5985,Nelsinho Trad,PSD,MS,Sessão Deliberativa Ordinária,Discussão,2025-04-08,"Discussão sobre o Projeto de Lei (PL) n° 1640, de 2022, que ""Institui a Política Nacional de Humanização do Luto Materno e Parental; e altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para dispor sobre o registro de criança nascida morta.""","DISCUSSÃO, PROJETO DE LEI, CRIAÇÃO, LEI FEDERAL, POLITICA NACIONAL, LUTO, MÃE, PAI, MORTE, RECEM NASCIDO, FETO, OBJETIVO, DIRETRIZ, COMPETENCIA, ALTERAÇÃO, REGISTRO PUBLICO, DIREITOS, PAES, NOME, NATIMORTO.",,Nelson Trad Filho,Masculino,1961-09-05,MS,Campo Grande
512986,6338,Teresa Leitão,PT,PE,Sessão Deliberativa Ordinária,Discussão,2025-04-08,"Discussão sobre o Projeto de Lei (PL) n° 1640, de 2022, que ""Institui a Política Nacional de Humanização do Luto Materno e Parental; e altera a Lei nº 6.015, de 31 de dezembro de 1973 (Lei de Registros Públicos), para dispor sobre o registro de criança nascida morta.""","DISCUSSÃO, PROJETO DE LEI, CRIAÇÃO, LEI FEDERAL, POLITICA NACIONAL, LUTO, MÃE, PAI, MORTE, RECEM NASCIDO, FETO, OBJETIVO, DIRETRIZ, COMPETENCIA, ALTERAÇÃO, REGISTRO PUBLICO, DIREITOS, PAES, NOME, NATIMORTO.",,Maria Teresa Leitão de Melo,Feminino,1951-10-07,PE,Recife
